:START_ID,:END_ID,:TYPE
splunk_銀行處11月月維護,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
1398GB,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
處理工程師為 A人員 進行時間為 2025/11/24 11:30 至 2025/11/24 12:00。,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
這是一筆關於 F客戶 的維護紀錄。,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
狀態描述 (Description): splunk_銀行處11月月維護,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
現行版本近期被掃出弱點，建議進行升版.,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
當前版本：9.3.3/2025.02.26 最新版本：10.0.2/2025.11.14.,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
There is a maintenance record for the client F.,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
The engineering technician A handles the case,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
The handling time was from 2025/11/24 11:30 to 2025/11/24 12:00.,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
The description is splunk_銀行處11月月維護.,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
splunk_銀行處11月月維護.,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
There are no server performance issues.,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
The system optimization is recommended to be none.,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
It is suggested to update the current version 9.3.3/2025.02.26 to the latest version 10.0.2/2025.11.14,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
"The current version has recently been scanned for vulnerabilities, and it is recommended to upgrade.",4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
No issue is being tracked at the moment.,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
Splunk監控主機系統移轉與VM化服務(09-11),cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
狀態描述(DN20230083_(10/12),cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
設備狀態檢查,cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
Memory使用率,cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
整體正常,cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
系統日誌分析,cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
資料品質儀表板,cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
健康狀況,cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
系統參數檢查,cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
設備參數無異常(DNS server、NTP server、LDAP setting),cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
健康狀態檢查,cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
整體無異常,cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
"處理工程師為 A人員,C人員 進行時間為 2025/11/27 13:30 至 2025/11/27 16:00",cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
狀態描述 (Description): Splunk監控主機系統移轉與VM化服務(09-11)季維護DN20230083_(10/12),cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
處置動作 (Action): 1.設備狀態檢查： 觀察月報CPU、Memory使用率皆無超過90%，整體正常,cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
處置動作 (Action): 2.系統日誌分析： 觀察資料品質儀表板、健康狀況檢查，整體無異常,cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
處置動作 (Action): 3.系統參數檢查 設備參數無異常(DNS server、NTP server、LDAP setting),cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
處置動作 (Action): 4.健康狀態檢查 執行健康情況檢查，整體無異常,cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
觀察月報CPU、Memory使用率皆無超過90%，整體正常,cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
觀察資料品質儀表板、健康狀況檢查，整體無異常,cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
執行健康情況檢查，整體無異常,cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
A客戶 接受了維護紀錄,cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
A人員和C人員 進行處理,cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
駐點工作,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
es_admin_user,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
ess_analyst,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
KVstore狀態中,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
n8n,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
This is a maintenance record for customer B.,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
Engineers A and C handled the process from 2025/12/03 13:30 to 2025/12/03 17:40.,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
The status description is Splunk weekly onsite disposal actions.,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
Splunk weekly onsite disposal actions.,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
Engineer A adjusted the user permissions for es_admin_user.,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
The engineer adjusted ess_analyst role permissions to allow vendor access for routine maintenance or troubleshooting.,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
FISAC data accommodation is in progress.,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
James submitted an API IP application form to FISAC.,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
SH KVstore engine anomaly testing is in progress.,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
testing the SH KVstore status in a personal test environment.,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
A department adjusted the permissions of es_admin_user.,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
A department adjusted the permissions of ess_analyst to allow vendors to log in for routine maintenance or troubleshooting.,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
"B department is currently receiving FISAC data, and James submitted a request to use API IP from FISAC.",4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
B department is testing the SH KVstore engine anomaly in a personal test environment.,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
The operating system CentOS will be upgraded (evaluation in progress).,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
DEP02 ([IP]) transfer will be conducted next week.,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
[IP],4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
作業系統弱點,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
Splunk_12月維護,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
The maintenance record is about I customer.,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
The maintenance duration was from 2025/12/05 13:30 to 2025/12/05 15:30.,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
The maintenance duration was from 2025/12/12 13:30 to 2025/12/12 13:45.,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
The current version is 8.0.6 and the latest version is 10.0.2.,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
It was recommended to first expand the authorized usage volume before proceeding with the version update.,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
Engineer A人員 handled the event.,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
The time of handling was from 2025/12/05 13:30 to 2025/12/05 15:30.,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
The status description is Splunk_12月維護.,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
There are no system optimization suggestions.,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
system,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
There is no issue tracking.,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
issue,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
"The operating system version is Red Hat 9.4 EOS date:2027/5/31, with vulnerabilities CVE-2023-3567、CVE-2023-4133、CVE-2023-6932、CVE-2023-39198、CVE-2023-51043、CVE-2023-51779、CVE-2023- 5178.",e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
Red Hat,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
Splunk每週onsite 處置,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
Splunk 使用者權限,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
maintainer角色,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
ess_analyst 角色能力值,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
HANK,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
ability value,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
代辦事項,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
CentOS作業系統升級,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
"處理工程師為 A人員,C人員 進行時間為 2025/12/10 13:30 至 2025/12/10 20:00",610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
正在個人的測試環境測試SH 的KVstore狀態中。 代辦事項：,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
A部門 1.Splunk 使用者權限調整 新增maintainer角色，並設定能力值,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
A部門 1.Splunk 使用者權限調整 調整ess_analyst 角色能力值，供HANK進行分析,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
B部門 2.SH KVstore引擎異常測試-進行中,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
B部門 1.FISAC資料收容-進行中,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
A部門 1.Splunk 使用者權限調整 新增maintainer角色，並設定能力值。 調整ess_analyst 角色能力值，供HANK進行分析使用,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
ess_analyst 角色,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
B部門 1.FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
IP申請,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
B部門 2.SH KVstore引擎異常測試-進行中 正在個人的測試環境測試SH 的KVstore狀態中。,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
"A人員, C人員 處理 B客戶的维護紀錄，開始時間為2025/12/10 13:30至2025/12/10 20:00",610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
代辦事項： 1.Centos作業系統升級(評估中),610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
代辦事項：2.DEP02 ([IP])移轉(下周進行),610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
代辦事項：3.Linux主機使用者與使用者權限,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
Linux,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
09:30 至 10:00,781b04ab3b3f5eba1948d313e68a4358e470e9f18fb51583f4847cf3b537e6ca,Source
11月維護,781b04ab3b3f5eba1948d313e68a4358e470e9f18fb51583f4847cf3b537e6ca,Source
處理工程師為 A人員.,781b04ab3b3f5eba1948d313e68a4358e470e9f18fb51583f4847cf3b537e6ca,Source
狀態描述 (Description): Splunk_11月維護.,781b04ab3b3f5eba1948d313e68a4358e470e9f18fb51583f4847cf3b537e6ca,Source
Processing engineer A person handled a maintenance record for customer B,781b04ab3b3f5eba1948d313e68a4358e470e9f18fb51583f4847cf3b537e6ca,Source
The maintenance was described as Splunk_November Maintenance,781b04ab3b3f5eba1948d313e68a4358e470e9f18fb51583f4847cf3b537e6ca,Source
"The current version does not have any major vulnerabilities or related bugs, so an update is not recommended at this time.",781b04ab3b3f5eba1948d313e68a4358e470e9f18fb51583f4847cf3b537e6ca,Source
2025/12/04 10:00 to 2025/12/04 10:30,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
splunk_B客戶B部門11月月維護,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
授權量,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
A人员,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
10.0.1/2025.11.14,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
This is a maintenance record for B customer.,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
The handling engineer was A personnel.,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
The processing time was from 2025/12/04 10:00 to 2025/12/04 10.30.,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
It contained a description of splunk_B customer B department November maintenance.,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
The current version is near the end of its lifecycle and has recently been subject to vulnerability scans.,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
"There was an authorization quantity suggestion: extend by 285GB, with an average authorized usage of 203.65GB.",cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
It contained an action description: 1. Authorization quantity: recommended extension - authorized quantity: 285GB - average authorized usage: 203.65GB.,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
Current version is near the end of its lifecycle and has recently been subject to vulnerability scans.,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
The current version was scanned for vulnerabilities.,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
A person handled a maintenance task for B customer.,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
A person,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
B customer,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
The handling time was from 2025/12/04 10:00 to 2025/12/04 10:30.,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
2025/12/04 10:00,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
2025/10/04 10:30,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
The Splunk B customer B department had maintenance in November.,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
B department,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
An action was taken to suggest increasing the authorized quantity by 285GB with an average usage of 203.65GB.,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
Authorized quantity,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
Average usage,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
203.65GB,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
Server,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
It is suggested to update the version from 9.3.3/2025.02.26 to 10.0.1/2025.11.14.,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
Version 9.3.3,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
Version 10.0.1,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
2025/12/12 13:30 to 2025/12/12 17:30,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
SPLUNK內部與網頁憑證,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
SPLUNK中的憑證路徑,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
正常登入使用、KVSTORE 狀態正常,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
網頁憑證期限,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
2027/12月,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
The maintenance record is for customer A.,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
An engineer processed the work.,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
The processing of the work was from 13:30 to 17:30 on 2025/12/12.,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
There was a certificate replacement.,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
The certificate replacement is done.,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
The Splunk certificates were replaced and the paths in the Splunk system were modified.,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
"The Splunk system can be logged into normally, and KVSTORE status is normal.",6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
The certificate replacement is done,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
A maintenance record for A客戶 was processed.,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
processor,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
The maintenance was handled by an engineer from A人員,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
The maintenance duration was 13:30 until 17:30 on the same day.,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
maintenance,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
Splunk credentials were renewed,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
credentials,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
"The action taken involved changing the SPLUNK internal and web certificates, updating the certificate path in SPLUNK.",6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
certificates,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
path,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
SPLUNK was verified to be login normally,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
"KVSTORE status was confirmed normal, the web certificate's expiration date was updated to December 2027.",6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
KVSTORE,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
web certificate,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
DC_ARP報表語法檢查,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
DC_ARP_table報表,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
設備清單,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
ARP_table報表,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
設備IP往段清單,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
凱壽全科人員,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
橘底標示設備名称,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
"處理工程師為 A人員,C人員 進行時間為 2025/12/16 14:00 至 2025/12/16 18:40。",4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
目前已產出一份DC_ARP_table報表，並與現有設備清單做比對，附件為比對結果，後續將進底層查看缺少設備的原因。,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
目前已產出一份DC_ARP_table報表，並與現有設備清單做比對，附件為比對結果,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
附件中列出所有需列出的設備名稱，未出現於DC_ARP_table中的設備已用橘底標示,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
目前已產出一份DC_ARP_table報表，並與現有設備清單做比對,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
後續將進底層查看缺少設备的原因,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
補產出ARP_table報表給您(排程設定每月執行）,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
補跑設備IP往段清單給凱壽全科人員 （每月),4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
A person is being maintained.,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
A 客戶,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
"The maintenance was handled by two engineers on December 16, 2025 from 2:00 PM to 6:40 PM.",4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
DC_ARP report is being checked for syntax errors and inconsistencies,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
現有設備清單,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
DC_ARP_table,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
A DC_ARP Table Report was generated and compared to the existing equipment list.,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
Further investigation will be conducted to determine the cause of missing equipment.,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
設計稽查結果,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
Maintance Record,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
Maintenance Record,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
Splunk角色能力異常,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
PA每月報表補寄,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
SH KVstore引擎異常測試-進行中,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
新增DNS設定,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
部屬新crowdstrike套件,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
DEP02 ([IP])移轉(下周進行),e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
Linux主機使用者與使用者權限,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
新增Splunk Add-on for Google Cloud Platform的sourcetype,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
Tenable API App串接,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
1.Splunk角色能力異常,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
2.PA 每月報表補寄,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
每月報表,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
新crowdstrike套件,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
"處理工程師為 A人員,C人員 進行時間為 2025/12/17 13:30 至 2025/12/17 18:00",e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
Splunk角色能力異常 已於底層重新調整es_admin_user與admin角色的能力，並於網頁上驗證功能可使用,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
已於底層重新調整es_admin_user與admin角色的能力,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
網頁上驗證功能可使用,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
已補寄報表，後續將繼續查看排程無法正常寄送報表問題,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
已請james 向FISAC提交需使用API的IP申請單,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
已新增DNS 設定於forwarder上,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
